%time,field.header.seq,field.header.stamp,field.header.frame_id,field.name0,field.name1,field.name2,field.name3,field.name4,field.position0,field.position1,field.position2,field.position3,field.position4,field.velocity0,field.velocity1,field.velocity2,field.velocity3,field.velocity4,field.effort0,field.effort1,field.effort2,field.effort3,field.effort4
487498000000,24358,487499000000,,end,joint2,joint4,joint6,motortom2m,-0.623201782869,0.430727957989,0.302011874061,-0.0529726542028,-0.0564452078448,4.58310716309e-07,8.47710637884e-07,2.94101840413e-07,3.40846631177e-07,1.91465231537e-06,0.0,0.0,0.0,0.0,0.0
487519000000,24359,487519000000,,end,joint2,joint4,joint6,motortom2m,-0.614475519722,0.423352628052,0.292240326674,-0.0545526593764,-0.0464452078591,4.60030785709e-07,8.48805906848e-07,3.06276723851e-07,3.48910072086e-07,1.90025873737e-06,0.0,0.0,0.0,0.0,0.0
487539000000,24360,487539000000,,end,joint2,joint4,joint6,motortom2m,-0.605749256693,0.415977298224,0.282468779429,-0.0561326645248,-0.0364452078672,4.64378535101e-07,8.55246562201e-07,3.22731709393e-07,3.6012753838e-07,1.89219902094e-06,0.0,0.0,0.0,0.0,0.0
487560000000,24361,487559000000,,end,joint2,joint4,joint6,motortom2m,-0.597022993778,0.408601968492,0.272697232311,-0.0577126696519,-0.026445207874,4.69335208325e-07,8.62905290237e-07,3.40215693809e-07,3.72094993749e-07,1.88546763342e-06,0.0,0.0,0.0,0.0,0.0
487580000000,24362,487579000000,,end,joint2,joint4,joint6,motortom2m,-0.588296731871,0.401226636409,0.262925683302,-0.0592926761134,-0.0164452106433,-6.28732818499e-07,-1.40093293466e-06,-1.42783982763e-06,-9.33204574214e-07,-8.83870147459e-07,0.0,0.0,0.0,0.0,0.0
487599000000,24363,487599000000,,end,joint2,joint4,joint6,motortom2m,-0.579570468747,0.393851306476,0.253154135928,-0.0608726812897,-0.0064452106754,-6.31511293712e-07,-1.41272903167e-06,-1.424949363e-06,-9.31338660183e-07,-9.1567543143e-07,0.0,0.0,0.0,0.0,0.0
487621000000,24364,487619000000,,end,joint2,joint4,joint6,motortom2m,-0.570844205571,0.386475976497,0.243382588494,-0.062452686476,0.00355478929072,-6.34674014857e-07,-1.42530056454e-06,-1.42261300465e-06,-9.29897897719e-07,-9.48546657752e-07,0.0,0.0,0.0,0.0,0.0
487638000000,24365,487639000000,,end,joint2,joint4,joint6,motortom2m,-0.562117942513,0.379100646619,0.233611041194,-0.0640326916402,0.0135547892601,-6.37394571095e-07,-1.43693934812e-06,-1.41949083982e-06,-9.27894690787e-07,-9.80400426901e-07,0.0,0.0,0.0,0.0,0.0
487659000000,24366,487659000000,,end,joint2,joint4,joint6,motortom2m,-0.553391678455,0.371725319189,0.223839495873,-0.0656126954297,0.0235547920756,4.88538951557e-07,8.89172597046e-07,4.19188009311e-07,4.25573013724e-07,1.83502711138e-06,0.0,0.0,0.0,0.0,0.0
487679000000,24367,487679000000,,end,joint2,joint4,joint6,motortom2m,-0.544665415491,0.36434998941,0.214067948696,-0.0671927005682,0.0335547920626,4.91448288141e-07,8.92383385122e-07,4.33567368623e-07,4.35204788268e-07,1.82204471608e-06,0.0,0.0,0.0,0.0,0.0
487699000000,24368,487699000000,,end,joint2,joint4,joint6,motortom2m,-0.535939152401,0.356974659528,0.20429640138,-0.0687727057282,0.0435547920523,4.95479402298e-07,8.97879672479e-07,4.49799814119e-07,4.46194373359e-07,1.81172003782e-06,0.0,0.0,0.0,0.0,0.0
487719000000,24369,487719000000,,end,joint2,joint4,joint6,motortom2m,-0.527212889207,0.349599329559,0.194524853949,-0.0703527109066,0.0535547920422,4.99662369033e-07,9.03653460745e-07,4.66306704119e-07,4.57379560891e-07,1.80161164934e-06,0.0,0.0,0.0,0.0,0.0
487739000000,24370,487739000000,,end,joint2,joint4,joint6,motortom2m,-0.518486627246,0.342223997293,0.184753304759,-0.071932717437,0.0635547891361,-6.36704732523e-07,-1.46499252355e-06,-1.3795227885e-06,-9.00231107882e-07,-1.10450679875e-06,0.0,0.0,0.0,0.0,0.0
487759000000,24371,487759000000,,end,joint2,joint4,joint6,motortom2m,-0.509760364273,0.334848667496,0.174981757562,-0.0735127225819,0.073554789111,-6.36640844303e-07,-1.47062039901e-06,-1.37142193962e-06,-8.94679989883e-07,-1.1296218712e-06,0.0,0.0,0.0,0.0,0.0
487778000000,24372,487779000000,,end,joint2,joint4,joint6,motortom2m,-0.501034101351,0.327473337737,0.165210210418,-0.0750927277197,0.0835547890816,-6.38242422005e-07,-1.47967323088e-06,-1.36597104615e-06,-8.91095195085e-07,-1.15899691811e-06,0.0,0.0,0.0,0.0,0.0
487799000000,24373,487799000000,,end,joint2,joint4,joint6,motortom2m,-0.492307838302,0.32009800787,0.155438663131,-0.0766727328807,0.0935547890518,-6.40004944044e-07,-1.48902071944e-06,-1.36071628685e-06,-8.87672493188e-07,-1.18881035063e-06,0.0,0.0,0.0,0.0,0.0
487819000000,24374,487819000000,,end,joint2,joint4,joint6,motortom2m,-0.483581575131,0.312722677901,0.145667115709,-0.0782527380632,0.103554789023,-6.41402501996e-07,-1.49756225672e-06,-1.35479715244e-06,-8.83780237846e-07,-1.21771396052e-06,0.0,0.0,0.0,0.0,0.0
487840000000,24375,487839000000,,end,joint2,joint4,joint6,motortom2m,-0.474855311994,0.305347347962,0.135895568325,-0.079832743239,0.113554788995,-6.42349309543e-07,-1.5051139738e-06,-1.34807210225e-06,-8.79315120447e-07,-1.24547776973e-06,0.0,0.0,0.0,0.0,0.0
487858000000,24376,487859000000,,end,joint2,joint4,joint6,motortom2m,-0.466129048978,0.297972018127,0.126124021079,-0.0814127483923,0.123554788968,-6.42897661586e-07,-1.51178086324e-06,-1.34062594081e-06,-8.7433991358e-07,-1.27222453531e-06,0.0,0.0,0.0,0.0,0.0
487880000000,24377,487879000000,,end,joint2,joint4,joint6,motortom2m,-0.457402786069,0.290596688383,0.116352473953,-0.0829927535258,0.133554788942,-6.43127269162e-07,-1.51772608453e-06,-1.33258892292e-06,-8.68950576694e-07,-1.29814829206e-06,0.0,0.0,0.0,0.0,0.0
487900000000,24378,487899000000,,end,joint2,joint4,joint6,motortom2m,-0.448676523056,0.283221358552,0.106580926711,-0.0845727586777,0.143554788917,-6.43109215067e-07,-1.52309550557e-06,-1.32407763453e-06,-8.63232888427e-07,-1.3234221902e-06,0.0,0.0,0.0,0.0,0.0
487919000000,24379,487919000000,,end,joint2,joint4,joint6,motortom2m,-0.439950259921,0.275846028618,0.0968093793341,-0.0861527638514,0.153554788892,-6.42897739706e-07,-1.52800029765e-06,-1.31518138996e-06,-8.57252509788e-07,-1.34817717205e-06,0.0,0.0,0.0,0.0,0.0
487939000000,24380,487939000000,,end,joint2,joint4,joint6,motortom2m,-0.431223996746,0.268470698652,0.0870378319123,-0.087732769032,0.163554788868,-6.42531428563e-07,-1.53251922763e-06,-1.30596405791e-06,-8.5105636269e-07,-1.37250471244e-06,0.0,0.0,0.0,0.0,0.0
487959000000,24381,487959000000,,end,joint2,joint4,joint6,motortom2m,-0.422497733692,0.261095368787,0.0772662846264,-0.0893127741906,0.173554788844,-6.42036745102e-07,-1.53670591899e-06,-1.29646977158e-06,-8.4467684577e-07,-1.39646564612e-06,0.0,0.0,0.0,0.0,0.0
487979000000,24382,487979000000,,end,joint2,joint4,joint6,motortom2m,-0.413771470765,0.253720039032,0.0674947374838,-0.0908927793259,0.183554788821,-6.41431436612e-07,-1.54059589788e-06,-1.28672846187e-06,-8.38135910398e-07,-1.42009874911e-06,0.0,0.0,0.0,0.0,0.0
487999000000,24383,487999000000,,end,joint2,joint4,joint6,motortom2m,-0.405045207795,0.246344709239,0.0577231902927,-0.092472784469,0.193554788797,-6.40727304959e-07,-1.54421234609e-06,-1.27676037213e-06,-8.31448382141e-07,-1.44342775135e-06,0.0,0.0,0.0,0.0,0.0
488019000000,24384,488019000000,,end,joint2,joint4,joint6,motortom2m,-0.396318944701,0.238969379342,0.0479516429626,-0.0940527896344,0.203554788774,-6.39932155799e-07,-1.54757015532e-06,-1.26657923917e-06,-8.24624299521e-07,-1.46646628065e-06,0.0,0.0,0.0,0.0,0.0
488039000000,24385,488039000000,,end,joint2,joint4,joint6,motortom2m,-0.38759268151,0.231594049364,0.038180095525,-0.095632794817,0.213554788751,-6.39051187725e-07,-1.55067882267e-06,-1.25619456387e-06,-8.17670582229e-07,-1.48922139603e-06,0.0,0.0,0.0,0.0,0.0
488060000000,24386,488059000000,,end,joint2,joint4,joint6,motortom2m,-0.378866418418,0.224218719469,0.0284085481981,-0.0972127999817,0.223554788729,-6.38087878056e-07,-1.55354429865e-06,-1.24561306016e-06,-8.1059209537e-07,-1.51169584347e-06,0.0,0.0,0.0,0.0,0.0
488079000000,24387,488079000000,,end,joint2,joint4,joint6,motortom2m,-0.370140155278,0.216843389535,0.0186370008184,-0.0987928051549,0.233554788707,-6.37044606475e-07,-1.55617029074e-06,-1.2348396761e-06,-8.03392398962e-07,-1.53388964955e-06,0.0,0.0,0.0,0.0,0.0
488099000000,24388,488099000000,,end,joint2,joint4,joint6,motortom2m,-0.361413892105,0.209468059572,0.00886545340145,-0.100372810334,0.243554788685,-6.35923057199e-07,-1.5585591047e-06,-1.22387825384e-06,-7.96074232134e-07,-1.5558011483e-06,0.0,0.0,0.0,0.0,0.0
488119000000,24389,488119000000,,end,joint2,joint4,joint6,motortom2m,-0.352687629053,0.202092729713,-0.00090609386214,-0.101952815491,0.253554788663,-6.34724468443e-07,-1.56071216692e-06,-1.21273193898e-06,-7.88639813383e-07,-1.57742762004e-06,0.0,0.0,0.0,0.0,0.0
488139000000,24390,488139000000,,end,joint2,joint4,joint6,motortom2m,-0.343961366129,0.194717399961,-0.010677641017,-0.103532820625,0.263554788642,-6.334497836e-07,-1.56263034267e-06,-1.20140342911e-06,-7.81091022644e-07,-1.59876568207e-06,0.0,0.0,0.0,0.0,0.0
488159000000,24391,488159000000,,end,joint2,joint4,joint6,motortom2m,-0.335235103154,0.187342070167,-0.0204491882115,-0.105112825768,0.273554788621,-6.32099812947e-07,-1.56431427324e-06,-1.18989523865e-06,-7.73429595756e-07,-1.61981170087e-06,0.0,0.0,0.0,0.0,0.0
488180000000,24392,488179000000,,end,joint2,joint4,joint6,motortom2m,-0.326508840055,0.179966740269,-0.0302207355441,-0.106692830933,0.2835547886,-6.30675246763e-07,-1.56576440585e-06,-1.17820972191e-06,-7.65657140944e-07,-1.64056182925e-06,0.0,0.0,0.0,0.0,0.0
488199000000,24393,488199000000,,end,joint2,joint4,joint6,motortom2m,-0.317782576864,0.172591410293,-0.0399922829799,-0.108272836114,0.29355478858,-6.29176705639e-07,-1.56698109803e-06,-1.16634915536e-06,-7.57775199303e-07,-1.66101213447e-06,0.0,0.0,0.0,0.0,0.0
488220000000,24394,488219000000,,end,joint2,joint4,joint6,motortom2m,-0.309056313776,0.165216080404,-0.0497638302999,-0.109852841277,0.303554788559,-6.27604823118e-07,-1.56796479225e-06,-1.1543158743e-06,-7.49785344691e-07,-1.68115881234e-06,0.0,0.0,0.0,0.0,0.0
488239000000,24395,488239000000,,end,joint2,joint4,joint6,motortom2m,-0.300330050814,0.157840750622,-0.0595353774789,-0.111432846417,0.31355478854,-6.25960179077e-07,-1.56871587507e-06,-1.14211216233e-06,-7.41689103041e-07,-1.70099801644e-06,0.0,0.0,0.0,0.0,0.0
488259000000,24396,488259000000,,end,joint2,joint4,joint6,motortom2m,-0.29160378788,0.150465420865,-0.0693069246258,-0.113012851552,0.32355478852,-6.24243390111e-07,-1.56923486786e-06,-1.12974040075e-06,-7.33488061569e-07,-1.72052609199e-06,0.0,0.0,0.0,0.0,0.0
488279000000,24397,488279000000,,end,joint2,joint4,joint6,motortom2m,-0.282877524818,0.143090090998,-0.0790784719166,-0.11459285671,0.333554788501,-6.22455071009e-07,-1.56952234516e-06,-1.11720300484e-06,-7.25183822272e-07,-1.73973947636e-06,0.0,0.0,0.0,0.0,0.0
488299000000,24398,488299000000,,end,joint2,joint4,joint6,motortom2m,-0.274151261636,0.135714761032,-0.0888500193406,-0.116172861889,0.343554788482,-6.20595836552e-07,-1.56957893829e-06,-1.10450242717e-06,-7.16778004295e-07,-1.75863470358e-06,0.0,0.0,0.0,0.0,0.0
488319000000,24399,488319000000,,end,joint2,joint4,joint6,motortom2m,-0.265424998508,0.128339431111,-0.0986215667043,-0.117752867059,0.353554788463,-6.18666342664e-07,-1.56940542202e-06,-1.09164122545e-06,-7.08272293588e-07,-1.77720851099e-06,0.0,0.0,0.0,0.0,0.0
488339000000,24400,488339000000,,end,joint2,joint4,joint6,motortom2m,-0.256698735501,0.120964101292,-0.108393113932,-0.119332872207,0.363554788445,-6.16667261106e-07,-1.56900266088e-06,-1.0786220203e-06,-6.99668412112e-07,-1.79545777473e-06,0.0,0.0,0.0,0.0,0.0
488359000000,24401,488359000000,,end,joint2,joint4,joint6,motortom2m,-0.247972472588,0.113588771554,-0.118164661054,-0.120912877337,0.373554788427,-6.14599268673e-07,-1.56837158589e-06,-1.06544747721e-06,-6.90968104729e-07,-1.8133794818e-06,0.0,0.0,0.0,0.0,0.0
488380000000,24402,488379000000,,end,joint2,joint4,joint6,motortom2m,-0.239246209562,0.106213441719,-0.127936208303,-0.122492882488,0.38355478841,-6.12463070912e-07,-1.56751324426e-06,-1.0521203454e-06,-6.82173167689e-07,-1.83097079156e-06,0.0,0.0,0.0,0.0,0.0
488400000000,24403,488399000000,,end,joint2,joint4,joint6,motortom2m,-0.230519946413,0.0988381117822,-0.137707755689,-0.124072887661,0.393554788392,-6.10259408207e-07,-1.56642881169e-06,-1.03864346816e-06,-6.73285456176e-07,-1.8482290504e-06,0.0,0.0,0.0,0.0,0.0
488419000000,24404,488419000000,,end,joint2,joint4,joint6,motortom2m,-0.221793683245,0.0914627818285,-0.147479303097,-0.125652892837,0.403554788375,-6.07989016996e-07,-1.56511950999e-06,-1.02501971835e-06,-6.64306837312e-07,-1.86515169159e-06,0.0,0.0,0.0,0.0,0.0
488439000000,24405,488439000000,,end,joint2,joint4,joint6,motortom2m,-0.213067420199,0.0840874519787,-0.157250850367,-0.127232897991,0.413554788359,-6.05652676612e-07,-1.56358670554e-06,-1.01125207551e-06,-6.55239246528e-07,-1.8817363564e-06,0.0,0.0,0.0,0.0,0.0
488459000000,24406,488459000000,,end,joint2,joint4,joint6,motortom2m,-0.204341157279,0.0767121222347,-0.167022397497,-0.128812903122,0.423554788343,-6.03251176969e-07,-1.56183184026e-06,-9.97343571777e-07,-6.46084648245e-07,-1.89798081055e-06,0.0,0.0,0.0,0.0,0.0
488479000000,24407,488479000000,,end,joint2,joint4,joint6,motortom2m,-0.195614894294,0.0693367924369,-0.176793944699,-0.130392908265,0.433554788327,-6.00785339344e-07,-1.55985647491e-06,-9.83297325785e-07,-6.36845060748e-07,-1.9138829977e-06,0.0,0.0,0.0,0.0,0.0
488499000000,24408,488499000000,,end,joint2,joint4,joint6,motortom2m,-0.186888631187,0.0619614625361,-0.186565492037,-0.13197291343,0.443554788311,-5.98255983408e-07,-1.55766221873e-06,-9.69116488254e-07,-6.27522516479e-07,-1.929440953e-06,0.0,0.0,0.0,0.0,0.0
488519000000,24409,488519000000,,end,joint2,joint4,joint6,motortom2m,-0.178162367996,0.0545861325647,-0.196337039469,-0.13355291861,0.453554788296,-5.95663977988e-07,-1.55525083573e-06,-9.54804325249e-07,-6.18119123019e-07,-1.94465293359e-06,0.0,0.0,0.0,0.0,0.0
488539000000,24410,488539000000,,end,joint2,joint4,joint6,motortom2m,-0.169436104914,0.0472108026855,-0.206108586779,-0.13513292377,0.463554788281,-5.93010196412e-07,-1.5526241498e-06,-9.4036414414e-07,-6.08637009088e-07,-1.95951730281e-06,0.0,0.0,0.0,0.0,0.0
488561000000,24411,488559000000,,end,joint2,joint4,joint6,motortom2m,-0.160709841959,0.0398354729141,-0.215880133946,-0.136712928907,0.473554788267,-5.90295535082e-07,-1.54978408295e-06,-9.2579932325e-07,-5.99078346419e-07,-1.97403257813e-06,0.0,0.0,0.0,0.0,0.0
488581000000,24412,488579000000,,end,joint2,joint4,joint6,motortom2m,-0.151983579017,0.0324601431542,-0.225651681098,-0.138292934042,0.483554788252,-5.87520907754e-07,-1.54673264242e-06,-9.11113301942e-07,-5.89445342652e-07,-1.9881974156e-06,0.0,0.0,0.0,0.0,0.0
488600000000,24413,488599000000,,end,joint2,joint4,joint6,motortom2m,-0.143257315947,0.0250848132857,-0.235423228394,-0.1398729392,0.493554788239,-5.84687255783e-07,-1.5434719411e-06,-8.96309596951e-07,-5.79740253442e-07,-2.00201063492e-06,0.0,0.0,0.0,0.0,0.0
488619000000,24414,488619000000,,end,joint2,joint4,joint6,motortom2m,-0.13453105276,0.0177094833193,-0.245194775821,-0.141452944378,0.503554788225,-5.81795535263e-07,-1.54000416964e-06,-8.81391780901e-07,-5.69965366855e-07,-2.01547118527e-06,0.0,0.0,0.0,0.0,0.0
488639000000,24415,488639000000,,end,joint2,joint4,joint6,motortom2m,-0.125804789639,0.0103341534086,-0.254966323173,-0.143032949545,0.513554788212,-5.78846713573e-07,-1.53633158819e-06,-8.66363475993e-07,-5.60122998917e-07,-2.02857813549e-06,0.0,0.0,0.0,0.0,0.0
488659000000,24416,488659000000,,end,joint2,joint4,joint6,motortom2m,-0.117078526639,0.00295882360101,-0.26473787039,-0.14461295469,0.523554788199,-5.75841796007e-07,-1.53245658117e-06,-8.51228396675e-07,-5.50215525078e-07,-2.04133074207e-06,0.0,0.0,0.0,0.0,0.0
488680000000,24417,488679000000,,end,joint2,joint4,joint6,motortom2m,-0.108352263723,-0.00441650613606,-0.274509417512,-0.146192959819,0.533554788187,-5.72781790019e-07,-1.52838158124e-06,-8.35990290217e-07,-5.40245336902e-07,-2.05372835637e-06,0.0,0.0,0.0,0.0,0.0
488700000000,24418,488699000000,,end,joint2,joint4,joint6,motortom2m,-0.0996260006889,-0.0117918359731,-0.284280964767,-0.14777296497,0.543554788175,-5.69667731862e-07,-1.52410912377e-06,-8.20652979502e-07,-5.3021487363e-07,-2.06577049184e-06,0.0,0.0,0.0,0.0,0.0
488719000000,24419,488719000000,,end,joint2,joint4,joint6,motortom2m,-0.0908997375318,-0.0191671659135,-0.29405251216,-0.149352970143,0.553554788163,-5.66500652169e-07,-1.51964177398e-06,-8.05220306435e-07,-5.20126580829e-07,-2.07745673423e-06,0.0,0.0,0.0,0.0,0.0
488739000000,24420,488739000000,,end,joint2,joint4,joint6,motortom2m,-0.0821734743692,-0.0265424958582,-0.303824059558,-0.150932975317,0.563554788152,-5.63281644021e-07,-1.51498226764e-06,-7.8969624239e-07,-5.09982991553e-07,-2.08878691401e-06,0.0,0.0,0.0,0.0,0.0
488759000000,24421,488759000000,,end,joint2,joint4,joint6,motortom2m,-0.0734472113295,-0.0339178256988,-0.313595606818,-0.152512980469,0.573554788141,-5.60011765839e-07,-1.51013330743e-06,-7.74084728324e-07,-4.9978660941e-07,-2.09976085835e-06,0.0,0.0,0.0,0.0,0.0
488779000000,24422,488779000000,,end,joint2,joint4,joint6,motortom2m,-0.0647209484114,-0.0412931554363,-0.323367153943,-0.154092985598,0.58355478813,-5.5669213432e-07,-1.50509775528e-06,-7.58389825726e-07,-4.89540019452e-07,-2.11037862637e-06,0.0,0.0,0.0,0.0,0.0
488799000000,24423,488799000000,,end,joint2,joint4,joint6,motortom2m,-0.0559946854171,-0.0486684852381,-0.333138701152,-0.155672990742,0.59355478812,-5.53323859106e-07,-1.49987849499e-06,-7.42615608753e-07,-4.79245809353e-07,-2.12064034201e-06,0.0,0.0,0.0,0.0,0.0
488820000000,24424,488819000000,,end,joint2,joint4,joint6,motortom2m,-0.0472186004715,-0.0560859239381,-0.342966038285,-0.157262016807,0.60355478811,-5.49889499144e-07,-1.49445058899e-06,-7.26678339185e-07,-4.68849323793e-07,-2.13062784968e-06,0.0,0.0,0.0,0.0,0.0
488839000000,24425,488839000000,,end,joint2,joint4,joint6,motortom2m,-0.0384353340228,-0.0635094323556,-0.352801417165,-0.158852343179,0.6135547881,-5.46391991147e-07,-1.48876508392e-06,-7.10607585378e-07,-4.58374777841e-07,-2.1401681677e-06,0.0,0.0,0.0,0.0,0.0
488859000000,24426,488859000000,,end,joint2,joint4,joint6,motortom2m,-0.0299085176293,-0.0707161923509,-0.362349626861,-0.160396235881,0.623554788091,-5.42967694947e-07,-1.48317398329e-06,-6.95003182469e-07,-4.48199647693e-07,-2.14910764249e-06,0.0,0.0,0.0,0.0,0.0
488879000000,24427,488879000000,,end,joint2,joint4,joint6,motortom2m,-0.0215177832294,-0.0778079375243,-0.371745453845,-0.161915489142,0.633171052859,-5.39558034741e-07,-1.47755375122e-06,-6.79614796473e-07,-4.38163415176e-07,-2.15771891828e-06,0.0,0.0,0.0,0.0,0.0
488900000000,24428,488899000000,,end,joint2,joint4,joint6,motortom2m,-0.0133642004276,-0.0846992450932,-0.380875721787,-0.163391802974,0.642514780799,-5.36192138905e-07,-1.4718638649e-06,-6.64556874103e-07,-4.2835138242e-07,-2.16566695846e-06,0.0,0.0,0.0,0.0,0.0
488920000000,24429,488919000000,,end,joint2,joint4,joint6,motortom2m,-0.0056001597754,-0.091261316444,-0.389569785879,-0.164797585056,0.651412106715,-5.32952365371e-07,-1.46631019463e-06,-6.50173114841e-07,-4.18981462994e-07,-2.17294725856e-06,0.0,0.0,0.0,0.0,0.0
488940000000,24430,488939000000,,end,joint2,joint4,joint6,motortom2m,0.00188449172815,-0.0975872515344,-0.397950993913,-0.166152780043,0.659989262192,-5.29802989502e-07,-1.46084139315e-06,-6.3627488889e-07,-4.0993139825e-07,-2.17970949985e-06,0.0,0.0,0.0,0.0,0.0
488960000000,24431,488959000000,,end,joint2,joint4,joint6,motortom2m,0.00906282375318,-0.10365428918,-0.405989189679,-0.167452511844,0.668215385987,-5.26752741348e-07,-1.45548397004e-06,-6.2291065201e-07,-4.01230707442e-07,-2.18595045522e-06,0.0,0.0,0.0,0.0,0.0
488979000000,24432,488979000000,,end,joint2,joint4,joint6,motortom2m,0.015893364178,-0.109427377658,-0.413637933278,-0.168689271384,0.676042952466,-5.23826252173e-07,-1.45028805518e-06,-6.10167224917e-07,-3.92936369538e-07,-2.19166947932e-06,0.0,0.0,0.0,0.0,0.0
489000000000,24433,488999000000,,end,joint2,joint4,joint6,motortom2m,0.0224783289529,-0.114992908627,-0.4210116847,-0.169881566209,0.683589097621,-5.20988386527e-07,-1.44519689415e-06,-5.97865689312e-07,-3.84932823991e-07,-2.19698822277e-06,0.0,0.0,0.0,0.0,0.0
489020000000,24434,489019000000,,end,joint2,joint4,joint6,motortom2m,0.0288049098073,-0.120340056694,-0.428096101424,-0.171027077213,0.690839143612,-5.18237837169e-07,-1.44021950846e-06,-5.86022365635e-07,-3.77227900229e-07,-2.20190688614e-06,0.0,0.0,0.0,0.0,0.0
489039000000,24435,489039000000,,end,joint2,joint4,joint6,motortom2m,0.0347199642978,-0.125339387757,-0.434719696682,-0.172098075935,0.697617594419,-5.15643090947e-07,-1.4354875917e-06,-5.74926389678e-07,-3.70009090713e-07,-2.20633276213e-06,0.0,0.0,0.0,0.0,0.0
489059000000,24436,489059000000,,end,joint2,joint4,joint6,motortom2m,0.0402432250183,-0.130007576442,-0.440904563812,-0.173098133745,0.703947064358,5.6663331619e-07,7.74187336159e-07,1.1730914057e-06,9.17589044348e-07,4.64643182901e-07,0.0,0.0,0.0,0.0,0.0
489079000000,24437,489079000000,,end,joint2,joint4,joint6,motortom2m,0.0456637399451,-0.134588928782,-0.446974380598,-0.174079589555,0.710158789675,5.65053973881e-07,7.68077498769e-07,1.17535393611e-06,9.18780455172e-07,4.47283605088e-07,0.0,0.0,0.0,0.0,0.0
489099000000,24438,489099000000,,end,joint2,joint4,joint6,motortom2m,0.0508950398515,-0.139010358918,-0.452832317049,-0.175026785485,0.71615368103,5.64920837562e-07,7.6501366396e-07,1.1797447128e-06,9.21562459375e-07,4.34019302047e-07,0.0,0.0,0.0,0.0,0.0
489120000000,24439,489119000000,,end,joint2,joint4,joint6,motortom2m,0.0555460374136,-0.142941324671,-0.458040439051,-0.175868910012,0.721483565682,5.65081555761e-07,7.62848102383e-07,1.18406892699e-06,9.24351061513e-07,4.22946571036e-07,0.0,0.0,0.0,0.0,0.0
489139000000,24440,489139000000,,end,joint2,joint4,joint6,motortom2m,0.0593848433377,-0.146185836073,-0.46233908022,-0.176563976517,0.725882706405,5.65247381752e-07,7.61125415785e-07,1.18767324449e-06,9.26681433227e-07,4.13918338142e-07,0.0,0.0,0.0,0.0,0.0
489159000000,24441,489159000000,,end,joint2,joint4,joint6,motortom2m,0.0627006947177,-0.148988352746,-0.466052124207,-0.177164355197,0.729682559048,5.6531634232e-07,7.59499042355e-07,1.19066127894e-06,9.28601032966e-07,4.05980658627e-07,0.0,0.0,0.0,0.0,0.0
489179000000,24442,489179000000,,end,joint2,joint4,joint6,motortom2m,0.0657718081057,-0.151584019889,-0.469491114014,-0.177720420832,0.733201950295,5.65230266128e-07,7.57693213501e-07,1.19318100454e-06,9.30196389463e-07,3.98287793875e-07,0.0,0.0,0.0,0.0,0.0
489199000000,24443,489199000000,,end,joint2,joint4,joint6,motortom2m,0.0686719825567,-0.154035214613,-0.472738691689,-0.178245537166,0.73652544995,-4.99633862248e-07,-1.40540160872e-06,-5.09705162419e-07,-3.27489313645e-07,-2.22666650498e-06,0.0,0.0,0.0,0.0,0.0
489219000000,24444,489219000000,,end,joint2,joint4,joint6,motortom2m,0.0714232881321,-0.156360584131,-0.475819565175,-0.178743697369,0.739678352351,-4.97325850169e-07,-1.40086542685e-06,-5.02824388631e-07,-3.2286817868e-07,-2.22565651161e-06,0.0,0.0,0.0,0.0,0.0
489240000000,24445,489239000000,,end,joint2,joint4,joint6,motortom2m,0.0740085071668,-0.158545579357,-0.478714457279,-0.179211785413,0.742640925237,-4.96207119366e-07,-1.39872875565e-06,-4.98044141268e-07,-3.19770520259e-07,-2.22726588046e-06,0.0,0.0,0.0,0.0,0.0
489259000000,24446,489259000000,,end,joint2,joint4,joint6,motortom2m,0.0763828443801,-0.160552339871,-0.481373206871,-0.179641690518,0.745361834744,-4.95492552404e-07,-1.39739670027e-06,-4.94157907654e-07,-3.17297885807e-07,-2.22949357759e-06,0.0,0.0,0.0,0.0,0.0
489280000000,24447,489279000000,,end,joint2,joint4,joint6,motortom2m,0.0784856316469,-0.162329589721,-0.483727878632,-0.18002242792,0.747771557269,-4.94917152881e-07,-1.39633101345e-06,-4.90811138371e-07,-3.15178036073e-07,-2.23159392769e-06,0.0,0.0,0.0,0.0,0.0
489299000000,24448,489299000000,,end,joint2,joint4,joint6,motortom2m,0.0802520348906,-0.163822528929,-0.485705869414,-0.180342257121,0.749795796542,5.56644492925e-07,7.32636837384e-07,1.19186623532e-06,9.27981939382e-07,3.42267909942e-07,0.0,0.0,0.0,0.0,0.0
489319000000,24449,489319000000,,end,joint2,joint4,joint6,motortom2m,0.0816247557197,-0.164982735637,-0.487243022995,-0.180590806354,0.751368887816,5.56529475908e-07,7.31673622627e-07,1.19284651771e-06,9.28590820052e-07,3.38688682125e-07,0.0,0.0,0.0,0.0,0.0
489339000000,24450,489339000000,,end,joint2,joint4,joint6,motortom2m,0.0825657435784,-0.165778046962,-0.488296728032,-0.180761184631,0.752447227825,5.57631092391e-07,7.33396445647e-07,1.19540051141e-06,9.30400457333e-07,3.39119617999e-07,0.0,0.0,0.0,0.0,0.0
489359000000,24451,489359000000,,end,joint2,joint4,joint6,motortom2m,0.083067897378,-0.166202461154,-0.488859032828,-0.180852106206,0.753022678962,5.58886613579e-07,7.35659950269e-07,1.19782634515e-06,9.32153137295e-07,3.40974755788e-07,0.0,0.0,0.0,0.0,0.0
